,category-href,company,rating,sd_rating
0,https://thegoodshoppingguide.com/subject/crisps/,Pringles,25,25
1,https://thegoodshoppingguide.com/subject/soap/,Odylique,92,92
2,https://thegoodshoppingguide.com/subject/washing-machines/,Miele,86,86
3,https://thegoodshoppingguide.com/subject/ethical-mortgages/,Virgin Money,72,72
4,https://thegoodshoppingguide.com/subject/dishwashers/,Zanussi,95,95
5,https://thegoodshoppingguide.com/subject/chocolate/,Bounty,42,42
6,https://thegoodshoppingguide.com/subject/coffee-shops/,Esquires,65,65
7,https://thegoodshoppingguide.com/subject/beer-lager-and-cider/,Old Speckled Hen,62,62
8,https://thegoodshoppingguide.com/subject/ethical-insurance/,AVIVA,72,72
9,https://thegoodshoppingguide.com/subject/sun-protection/,Malibu,65,65
10,https://thegoodshoppingguide.com/subject/margarine/,Castle Dairies,62,62
11,https://thegoodshoppingguide.com/subject/ethical-insurance/,Allianz,44,44
12,https://thegoodshoppingguide.com/subject/vegetarian-foods/,Cauldron Foods,71,71
13,https://thegoodshoppingguide.com/subject/crisps/,Jonathan Crisp,79,79
14,https://thegoodshoppingguide.com/subject/skincare/,L'Occitane,73,73
15,https://thegoodshoppingguide.com/subject/pain-remedies/,Aspirin,35,35
16,https://thegoodshoppingguide.com/subject/soft-drinks/,PJ Smoothie,57,57
17,https://thegoodshoppingguide.com/subject/washing-up-liquid/,Surcare,64,64
18,https://thegoodshoppingguide.com/subject/bananas/,Bonita,67,67
19,https://thegoodshoppingguide.com/subject/tea/,Typhoo,83,83
20,https://thegoodshoppingguide.com/subject/ethical-cold-remedies/,Nurofen Cold & Flu,46,46
21,https://thegoodshoppingguide.com/subject/cat-dog-food/,Wagg,63,63
22,https://thegoodshoppingguide.com/subject/coffee/,The Co-operative,83,83
23,https://thegoodshoppingguide.com/subject/yoghurt/,Ski,46,46
24,https://thegoodshoppingguide.com/subject/biscuits/,Hill,62,62
25,https://thegoodshoppingguide.com/subject/ethical-cleaners/,Xtra,91,91
26,https://thegoodshoppingguide.com/subject/supermarkets/,Asda,54,54
27,https://thegoodshoppingguide.com/subject/ethical-mortgages/,TSB Bank,66,66
28,https://thegoodshoppingguide.com/subject/tinned-tuna/,Fish4ever,95,95
29,https://thegoodshoppingguide.com/subject/soup/,Campbells,46,46
30,https://thegoodshoppingguide.com/subject/dishwashers/,Electrolux,95,95
31,https://thegoodshoppingguide.com/subject/laundry-detergents/,Bio D,95,95
32,https://thegoodshoppingguide.com/subject/soap/,Living Naturally,100,100
33,https://thegoodshoppingguide.com/subject/tea/,Clipper,87,87
34,https://thegoodshoppingguide.com/subject/shoes-trainers/,Puma,65,65
35,https://thegoodshoppingguide.com/subject/paint/,Craig & Rose,67,67
36,https://thegoodshoppingguide.com/subject/kitchen-appliances/,Breville,77,77
37,https://thegoodshoppingguide.com/subject/ethical-insurance/,AA,61,61
38,https://thegoodshoppingguide.com/subject/ethical-feminine-care/,Always,42,42
39,https://thegoodshoppingguide.com/subject/ethical-dog-food/,Pedigree,32,32
40,https://thegoodshoppingguide.com/subject/washing-up-liquid/,Ecozone,95,95
41,https://thegoodshoppingguide.com/subject/pasta-pulse-and-rices/,Infinity Foods,87,87
42,https://thegoodshoppingguide.com/subject/skincare/,No 7,50,50
43,https://thegoodshoppingguide.com/subject/ethical-insurance/,Ansvar,72,72
44,https://thegoodshoppingguide.com/subject/ethical-mortgages/,Newcastle Building Society,72,72
45,https://thegoodshoppingguide.com/subject/mobile-networks/,Sky Mobile,75,75
46,https://thegoodshoppingguide.com/subject/bread/,Granary,71,71
47,https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/,School Uniform Shop,79,79
48,https://thegoodshoppingguide.com/subject/skincare/,Tropic Skincare,92,92
49,https://thegoodshoppingguide.com/subject/tea/,Cafédirect Tea,96,96
50,https://thegoodshoppingguide.com/subject/ethical-insurance/,LV= (Liverpool Victoria),77,77
51,https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/,Mango,57,57
52,https://thegoodshoppingguide.com/subject/paint/,Johnstone's,33,33
53,https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/,Seasalt,78,78
54,https://thegoodshoppingguide.com/subject/shoes-trainers/,Clarks,65,65
55,https://thegoodshoppingguide.com/subject/cat-dog-food/,Applaws,77,77
56,https://thegoodshoppingguide.com/subject/pain-remedies/,Panadol,27,27
57,https://thegoodshoppingguide.com/subject/dishwashers/,Candy,91,91
58,https://thegoodshoppingguide.com/subject/laundry-detergents/,Ecozone,95,95
59,https://thegoodshoppingguide.com/subject/ethical-dog-food/,Goood (UK),91,91
60,https://thegoodshoppingguide.com/subject/cat-dog-food/,Thrive,82,82
61,https://thegoodshoppingguide.com/subject/ethical-insurance/,Express Insurance Services,72,72
62,https://thegoodshoppingguide.com/subject/beer-lager-and-cider/,Marston's,67,67
63,https://thegoodshoppingguide.com/subject/ethical-banks-building-societies%e2%80%8d%e2%80%8d%e2%80%8d/,Newcastle Building Society,72,72
64,https://thegoodshoppingguide.com/subject/kettles/,Swan,86,86
65,https://thegoodshoppingguide.com/subject/pcs-laptops-and-tablets/,Archos,71,71
66,https://thegoodshoppingguide.com/subject/coffee-shops/,Greggs,77,77
67,https://thegoodshoppingguide.com/subject/washing-machines/,GE,59,59
68,https://thegoodshoppingguide.com/subject/fridges-freezers/,Zanussi,95,95
69,https://thegoodshoppingguide.com/subject/vaccum-cleaners/,Vax,77,77
70,https://thegoodshoppingguide.com/subject/ethical-cleaners/,Ecover,36,36
71,https://thegoodshoppingguide.com/subject/washing-machines/,De Dietrich,82,82
72,https://thegoodshoppingguide.com/subject/ethical-insurance/,Diamond,66,66
73,https://thegoodshoppingguide.com/subject/kettles/,Haden,77,77
74,https://thegoodshoppingguide.com/subject/coffee/,Percol,87,87
75,https://thegoodshoppingguide.com/subject/ice-cream/,Rocombe Farm,79,79
76,https://thegoodshoppingguide.com/subject/ethical-cleaners/,Method,36,36
77,https://thegoodshoppingguide.com/subject/ethical-furniture%e2%80%8d%e2%80%8d%e2%80%8d/,WorldStores,77,77
78,https://thegoodshoppingguide.com/subject/mobile-networks/,Virgin,85,85
79,https://thegoodshoppingguide.com/subject/skincare/,Avon,46,46
80,https://thegoodshoppingguide.com/subject/mobile-networks/,BT Mobile,50,50
81,https://thegoodshoppingguide.com/subject/ethical-vitamins/,Solgar,54,54
82,https://thegoodshoppingguide.com/subject/bananas/,Tesco,50,50
83,https://thegoodshoppingguide.com/subject/ethical-mortgages/,Yorkshire Bank,50,50
84,https://thegoodshoppingguide.com/subject/fridges-freezers/,Maytag,68,68
85,https://thegoodshoppingguide.com/subject/shampoo-conditioner/,Vosene,46,46
86,https://thegoodshoppingguide.com/subject/shampoo-conditioner/,John Frieda,58,58
87,https://thegoodshoppingguide.com/subject/make-up/,BareMinerals,50,50
88,https://thegoodshoppingguide.com/subject/cooking-oil/,Filippo Berio,71,71
89,https://thegoodshoppingguide.com/subject/ethical-dog-food/,Naturaw,91,91
90,https://thegoodshoppingguide.com/subject/shoes-trainers/,Birkenstock,69,69
91,https://thegoodshoppingguide.com/subject/cooking-oil/,Mazola,29,29
92,https://thegoodshoppingguide.com/subject/all-in-ones/,Panasonic,55,55
93,https://thegoodshoppingguide.com/subject/ethical-feminine-care/,YES,96,96
94,https://thegoodshoppingguide.com/subject/bread/,Whole Earth,75,75
95,https://thegoodshoppingguide.com/subject/butter/,Country Life,58,58
96,https://thegoodshoppingguide.com/subject/cookers/,Beko,68,68
97,https://thegoodshoppingguide.com/subject/ethical-banks-building-societies%e2%80%8d%e2%80%8d%e2%80%8d/,Barclays,22,22
98,https://thegoodshoppingguide.com/subject/washing-up-liquid/,Fairy,36,36
99,https://thegoodshoppingguide.com/subject/ethical-feminine-care/,Kotex,46,46
100,https://thegoodshoppingguide.com/subject/boilers/,British Gas,68,68
101,https://thegoodshoppingguide.com/subject/mobile-phones/,Sony,46,46
102,https://thegoodshoppingguide.com/subject/ethical-cleaners/,Flash / Mr Clean,36,36
103,https://thegoodshoppingguide.com/subject/make-up/,Dior,46,46
104,https://thegoodshoppingguide.com/subject/televisions/,Beko,91,91
105,https://thegoodshoppingguide.com/subject/shoes-trainers/,New Balance,73,73
106,https://thegoodshoppingguide.com/subject/sun-protection/,Jason,58,58
107,https://thegoodshoppingguide.com/subject/vaccum-cleaners/,Dyson,68,68
108,https://thegoodshoppingguide.com/subject/ethical-vitamins/,Berocca,29,29
109,https://thegoodshoppingguide.com/subject/skincare/,PHB Ethical Beauty,92,92
110,https://thegoodshoppingguide.com/subject/bottled-water/,Brecon Carreg,90,90
111,https://thegoodshoppingguide.com/subject/kitchen-appliances/,Dualit,77,77
112,https://thegoodshoppingguide.com/subject/sun-protection/,Piz Buin,35,35
113,https://thegoodshoppingguide.com/subject/coffee/,Equal Exchange,92,92
114,https://thegoodshoppingguide.com/subject/soap/,incognito,92,92
115,https://thegoodshoppingguide.com/subject/chocolate/,Smarties,50,50
116,https://thegoodshoppingguide.com/subject/sugar/,Tesco,40,40
117,https://thegoodshoppingguide.com/subject/laundry-detergents/,Tide,36,36
118,https://thegoodshoppingguide.com/subject/ethical-cold-remedies/,Beecham's,27,27
119,https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/,Fat Face,82,82
120,https://thegoodshoppingguide.com/subject/ethical-vitamins/,Centrum,29,29
121,https://thegoodshoppingguide.com/subject/ethical-toothpaste/,Oral B,31,31
122,https://thegoodshoppingguide.com/subject/coffee/,Waitrose,67,67
123,https://thegoodshoppingguide.com/subject/ethical-cold-remedies/,Vicks Vapour Rub,31,31
124,https://thegoodshoppingguide.com/subject/jam-and-spreads/,Whole Earth,75,75
125,https://thegoodshoppingguide.com/subject/shampoo-conditioner/,Original Source,62,62
126,https://thegoodshoppingguide.com/subject/coffee-shops/,Love Coffee,58,58
127,https://thegoodshoppingguide.com/subject/shoes-trainers/,Saucony,61,61
128,https://thegoodshoppingguide.com/subject/cookers/,Prima,86,86
129,https://thegoodshoppingguide.com/subject/ice-cream/,Ben & Jerry's,63,63
130,https://thegoodshoppingguide.com/subject/yoghurt/,Total,67,67
131,https://thegoodshoppingguide.com/subject/tea/,Marks & Spencer,79,79
132,https://thegoodshoppingguide.com/subject/chocolate/,Thornton's,65,65
133,https://thegoodshoppingguide.com/subject/ethical-furniture%e2%80%8d%e2%80%8d%e2%80%8d/,The White Company,82,82
134,https://thegoodshoppingguide.com/subject/electricity-suppliers/,Sparkling* by Green Energy,90,90
135,https://thegoodshoppingguide.com/subject/biscuits/,Bahlsen,62,62
136,https://thegoodshoppingguide.com/subject/make-up/,Max Factor,42,42
137,https://thegoodshoppingguide.com/subject/cookers/,LG,55,55
138,https://thegoodshoppingguide.com/subject/ethical-insurance/,Zurich,61,61
139,https://thegoodshoppingguide.com/subject/skincare/,Bloomtown,84,84
140,https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/,Vayyu,86,86
141,https://thegoodshoppingguide.com/subject/coffee-shops/,Soho Coffee,85,85
142,https://thegoodshoppingguide.com/subject/tv-and-broadband/,SSE,75,75
143,https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/,Joules,60,60
144,https://thegoodshoppingguide.com/subject/skincare/,Neal's Yard,100,100
145,https://thegoodshoppingguide.com/subject/skincare/,Odylique,92,92
146,https://thegoodshoppingguide.com/subject/ice-cream/,Wall's,63,63
147,https://thegoodshoppingguide.com/subject/ethical-dog-food/,Eukanuba,54,54
148,https://thegoodshoppingguide.com/subject/tea/,Equal Exchange,92,92
149,https://thegoodshoppingguide.com/subject/skincare/,Fushi Wellbeing,100,100
150,https://thegoodshoppingguide.com/subject/sun-protection/,Riemann P20,73,73
151,https://thegoodshoppingguide.com/subject/shoes-trainers/,Nike,42,42
152,https://thegoodshoppingguide.com/subject/mobile-phones/,Huawei,63,63
153,https://thegoodshoppingguide.com/subject/sun-protection/,Green People,100,100
154,https://thegoodshoppingguide.com/subject/cat-dog-food/,Goood (UK),91,91
155,https://thegoodshoppingguide.com/subject/cat-dog-food/,Feelwell's,82,82
156,https://thegoodshoppingguide.com/subject/chocolate/,Cadbury's,42,42
157,https://thegoodshoppingguide.com/subject/skincare/,Clarins,54,54
158,https://thegoodshoppingguide.com/subject/soft-drinks/,Purdey's,75,75
159,https://thegoodshoppingguide.com/subject/ethical-banks-building-societies%e2%80%8d%e2%80%8d%e2%80%8d/,Atom Bank,61,61
160,https://thegoodshoppingguide.com/subject/tea/,Waitrose,67,67
161,https://thegoodshoppingguide.com/subject/electricity-suppliers/,Greener Energy* by Ovo Energy,95,95
162,https://thegoodshoppingguide.com/subject/vegetarian-foods/,Beyond Meat,79,79
163,https://thegoodshoppingguide.com/subject/ethical-flower-delivery-companies/,Bloom & Wild,75,75
164,https://thegoodshoppingguide.com/subject/soft-drinks/,Robinsons,75,75
165,https://thegoodshoppingguide.com/subject/all-in-ones/,Sagemcom,59,59
166,https://thegoodshoppingguide.com/subject/shoes-trainers/,Office,73,73
167,https://thegoodshoppingguide.com/subject/printers/,Xerox,59,59
168,https://thegoodshoppingguide.com/subject/tea/,Sainsbury's,75,75
169,https://thegoodshoppingguide.com/subject/beer-lager-and-cider/,ESB,71,71
170,https://thegoodshoppingguide.com/subject/kitchen-appliances/,Morphy Richards,82,82
171,https://thegoodshoppingguide.com/subject/ethical-banks-building-societies%e2%80%8d%e2%80%8d%e2%80%8d/,AIB,72,72
172,https://thegoodshoppingguide.com/subject/ethical-cleaners/,Faith in Nature,95,95
173,https://thegoodshoppingguide.com/subject/kitchen-appliances/,Braun,91,91
174,https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/,Evans,50,50
175,https://thegoodshoppingguide.com/subject/pcs-laptops-and-tablets/,Kindle Fire,50,50
176,https://thegoodshoppingguide.com/subject/skincare/,Herbfarmacy,100,100
177,https://thegoodshoppingguide.com/subject/ethical-vitamins/,Kira,71,71
178,https://thegoodshoppingguide.com/subject/jam-and-spreads/,Bonne Maman,62,62
179,https://thegoodshoppingguide.com/subject/vaccum-cleaners/,Miele,91,91
180,https://thegoodshoppingguide.com/subject/washing-machines/,Hotpoint,68,68
181,https://thegoodshoppingguide.com/subject/supermarkets/,Tesco,54,54
182,https://thegoodshoppingguide.com/subject/electricity-suppliers/,SSE,70,70
183,https://thegoodshoppingguide.com/subject/cat-dog-food/,Goood (Netherlands),91,91
184,https://thegoodshoppingguide.com/subject/shoes-trainers/,Hush Puppies,61,61
185,https://thegoodshoppingguide.com/subject/pain-remedies/,Codis,42,42
186,https://thegoodshoppingguide.com/subject/pcs-laptops-and-tablets/,Tiny Green PC,75,75
187,https://thegoodshoppingguide.com/subject/ethical-insurance/,Elephant,66,66
188,https://thegoodshoppingguide.com/subject/washing-machines/,Zanussi,95,95
189,https://thegoodshoppingguide.com/subject/shampoo-conditioner/,Aussie,42,42
190,https://thegoodshoppingguide.com/subject/printers/,Kyocera Mita,95,95
191,https://thegoodshoppingguide.com/subject/pasta-pulse-and-rices/,Seeds of Change,46,46
192,https://thegoodshoppingguide.com/subject/mobile-phones/,HTC,75,75
193,https://thegoodshoppingguide.com/subject/electricity-suppliers/,M&S Energy* from SSE,70,70
194,https://thegoodshoppingguide.com/subject/make-up/,Beauty Without Cruelty,88,88
195,https://thegoodshoppingguide.com/subject/coffee/,Maxwell House,38,38
196,https://thegoodshoppingguide.com/subject/ethical-insurance/,RAC,61,61
197,https://thegoodshoppingguide.com/subject/sugar/,Marks & Spencer,77,77
198,https://thegoodshoppingguide.com/subject/shampoo-conditioner/,Caurnie,85,85
199,https://thegoodshoppingguide.com/subject/shampoo-conditioner/,Kérastase,50,50
200,https://thegoodshoppingguide.com/subject/electricity-suppliers/,ScottishPower,40,40
201,https://thegoodshoppingguide.com/subject/crisps/,Red Mill,62,62
202,https://thegoodshoppingguide.com/subject/pain-remedies/,Nurofen,42,42
203,https://thegoodshoppingguide.com/subject/ethical-toothpaste/,Crest,31,31
204,https://thegoodshoppingguide.com/subject/cat-dog-food/,Beco,82,82
205,https://thegoodshoppingguide.com/subject/cat-dog-food/,Butcher's,73,73
206,https://thegoodshoppingguide.com/subject/make-up/,The Body Shop,81,81
207,https://thegoodshoppingguide.com/subject/pasta-pulse-and-rices/,Tilda,67,67
208,https://thegoodshoppingguide.com/subject/pain-remedies/,Hedex,27,27
209,https://thegoodshoppingguide.com/subject/vegetarian-foods/,Biona,79,79
210,https://thegoodshoppingguide.com/subject/pasta-pulse-and-rices/,Garofalo,67,67
211,https://thegoodshoppingguide.com/subject/cooking-oil/,Pura,38,38
212,https://thegoodshoppingguide.com/subject/cookers/,Siemens,73,73
213,https://thegoodshoppingguide.com/subject/fridges-freezers/,De Dietrich,82,82
214,https://thegoodshoppingguide.com/subject/margarine/,Kerrygold,50,50
215,https://thegoodshoppingguide.com/subject/chocolate/,Mars Bar,42,42
216,https://thegoodshoppingguide.com/subject/ethical-cleaners/,Dettol,41,41
217,https://thegoodshoppingguide.com/subject/ethical-toothpaste/,Colgate,54,54
218,https://thegoodshoppingguide.com/subject/yoghurt/,Weight Watchers,54,54
219,https://thegoodshoppingguide.com/subject/tea/,Twinings,58,58
220,https://thegoodshoppingguide.com/subject/bottled-water/,San Pellegrino,45,45
221,https://thegoodshoppingguide.com/subject/ethical-cold-remedies/,Lemsip Original,46,46
222,https://thegoodshoppingguide.com/subject/ethical-insurance/,Budget Insurance,66,66
223,https://thegoodshoppingguide.com/subject/bread/,Kingsmill,54,54
224,https://thegoodshoppingguide.com/subject/cooking-oil/,Olivio,54,54
225,https://thegoodshoppingguide.com/subject/bottled-water/,Vittel,45,45
226,https://thegoodshoppingguide.com/subject/supermarkets/,Waitrose,71,71
227,https://thegoodshoppingguide.com/subject/ethical-toothpaste/,Pearl Drops,50,50
228,https://thegoodshoppingguide.com/subject/bread/,Doves Farm,96,96
229,https://thegoodshoppingguide.com/subject/tea/,Traidcraft,96,96
230,https://thegoodshoppingguide.com/subject/tea/,Good Earth,46,46
231,https://thegoodshoppingguide.com/subject/ethical-flower-delivery-companies/,Blossoming Gifts,70,70
232,https://thegoodshoppingguide.com/subject/bottled-water/,Thirsty Planet,85,85
233,https://thegoodshoppingguide.com/subject/ethical-mortgages/,Nationwide Building Society,83,83
234,https://thegoodshoppingguide.com/subject/mobile-phones/,Motorola,58,58
235,https://thegoodshoppingguide.com/subject/breakfast-cereal/,Infinity,79,79
236,https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/,Marks & Spencer,68,68
237,https://thegoodshoppingguide.com/subject/sun-protection/,Banana Boat,65,65
238,https://thegoodshoppingguide.com/subject/mobile-phones/,Google Pixel,33,33
239,https://thegoodshoppingguide.com/subject/ethical-flower-delivery-companies/,Bunches,75,75
240,https://thegoodshoppingguide.com/subject/coffee-shops/,Pret a Manger,58,58
241,https://thegoodshoppingguide.com/subject/mobile-phones/,Fairphone,96,96
242,https://thegoodshoppingguide.com/subject/paint/,Wickes,83,83
243,https://thegoodshoppingguide.com/subject/pain-remedies/,Feminax,35,35
244,https://thegoodshoppingguide.com/subject/cookers/,Electrolux,95,95
245,https://thegoodshoppingguide.com/subject/ethical-cleaners/,Bio D,95,95
246,https://thegoodshoppingguide.com/subject/dishwashers/,Gaggenau,73,73
247,https://thegoodshoppingguide.com/subject/electricity-suppliers/,Budget Energy (NI),75,75
248,https://thegoodshoppingguide.com/subject/soup/,Baxters,62,62
249,https://thegoodshoppingguide.com/subject/shoes-trainers/,Veja,92,92
250,https://thegoodshoppingguide.com/subject/ethical-vitamins/,Bassetts,38,38
251,https://thegoodshoppingguide.com/subject/boilers/,Atmos,86,86
252,https://thegoodshoppingguide.com/subject/make-up/,Clinique,42,42
253,https://thegoodshoppingguide.com/subject/breakfast-cereal/,Doves Farm,96,96
254,https://thegoodshoppingguide.com/subject/chocolate/,Seed & Bean,92,92
255,https://thegoodshoppingguide.com/subject/butter/,Suma,96,96
256,https://thegoodshoppingguide.com/subject/laundry-detergents/,Ecoleaf (Suma),95,95
257,https://thegoodshoppingguide.com/subject/tv-and-broadband/,Post Office,90,90
258,https://thegoodshoppingguide.com/subject/bananas/,The Co-operative,75,75
259,https://thegoodshoppingguide.com/subject/baby-food/,Hipp Organics,71,71
260,https://thegoodshoppingguide.com/subject/pcs-laptops-and-tablets/,Samsung,38,38
261,https://thegoodshoppingguide.com/subject/fridges-freezers/,AEG,95,95
262,https://thegoodshoppingguide.com/subject/soap/,Radox,35,35
263,https://thegoodshoppingguide.com/subject/coffee/,Lidl,50,50
264,https://thegoodshoppingguide.com/subject/ethical-fashion-retailers/,Burton,50,50
265,https://thegoodshoppingguide.com/subject/margarine/,Willow,58,58
266,https://thegoodshoppingguide.com/subject/shampoo-conditioner/,Paul Mitchell,73,73
267,https://thegoodshoppingguide.com/subject/dishwashers/,Miele,86,86
268,https://thegoodshoppingguide.com/subject/bread/,Village Bakery,96,96
269,https://thegoodshoppingguide.com/subject/jam-and-spreads/,Robertsons,71,71
270,https://thegoodshoppingguide.com/subject/tinned-tuna/,Waitrose,77,77
271,https://thegoodshoppingguide.com/subject/pasta-pulse-and-rices/,De Cecco,75,75
272,https://thegoodshoppingguide.com/subject/bottled-water/,Life Water,95,95
273,https://thegoodshoppingguide.com/subject/televisions/,Aiwa,73,73
274,https://thegoodshoppingguide.com/subject/breakfast-cereal/,Kallo,75,75
275,https://thegoodshoppingguide.com/subject/yoghurt/,Yeo Valley Organic,79,79
276,https://thegoodshoppingguide.com/subject/bananas/,Asda,46,46
277,https://thegoodshoppingguide.com/subject/yoghurt/,Actimel,50,50
278,https://thegoodshoppingguide.com/subject/skincare/,Green People,100,100
279,https://thegoodshoppingguide.com/subject/ethical-mortgages/,Ecology Building Society,94,94
280,https://thegoodshoppingguide.com/subject/ethical-furniture%e2%80%8d%e2%80%8d%e2%80%8d/,Harvey's,77,77
281,https://thegoodshoppingguide.com/subject/yoghurt/,Woodlands Park,87,87
282,https://thegoodshoppingguide.com/subject/ethical-insurance/,Insure Green,66,66
283,https://thegoodshoppingguide.com/subject/washing-up-liquid/,Attitude,77,77
284,https://thegoodshoppingguide.com/subject/dishwashers/,Swan,77,77
285,https://thegoodshoppingguide.com/subject/crisps/,KP,41,41
286,https://thegoodshoppingguide.com/subject/printers/,Dell,59,59
287,https://thegoodshoppingguide.com/subject/ethical-cold-remedies/,Neal's Yard Remedies,100,100
288,https://thegoodshoppingguide.com/subject/pain-remedies/,Boots,31,31
289,https://thegoodshoppingguide.com/subject/tea/,Tesco,50,50
290,https://thegoodshoppingguide.com/subject/ethical-banks-building-societies%e2%80%8d%e2%80%8d%e2%80%8d/,Lloyds Bank,33,33
291,https://thegoodshoppingguide.com/subject/cat-dog-food/,Whiskas,32,32
292,https://thegoodshoppingguide.com/subject/kitchen-appliances/,Electrolux,95,95
293,https://thegoodshoppingguide.com/subject/dishwashers/,Servis,91,91
294,https://thegoodshoppingguide.com/subject/vegetarian-foods/,VBites Cheatin',83,83
295,https://thegoodshoppingguide.com/subject/ethical-banks-building-societies%e2%80%8d%e2%80%8d%e2%80%8d/,Bank of Ireland,61,61
296,https://thegoodshoppingguide.com/subject/ethical-banks-building-societies%e2%80%8d%e2%80%8d%e2%80%8d/,Halifax,33,33
297,https://thegoodshoppingguide.com/subject/mobile-networks/,Giffgaff,95,95
298,https://thegoodshoppingguide.com/subject/ethical-mortgages/,RBS,22,22
299,https://thegoodshoppingguide.com/subject/soap/,Dettol,50,50
